Sample	Sample_name	Sample_number	Number	Seq_sample_name_SameassampleFormerginginR	Experiment_type	Experiment	Colors	Sample_type	Sample_type_simple	Sample_type_new	Sample_type_RF	Time	Temperature	FrozenUnfrozenSimple	FrozenUnfrozen	StoragePlacementType	Replicate	Flow_cell_lane	Concentration_DTU	ConcentrationNum_DTU	Date_of_collection	Freeze_thaw_cycles	Temperature_sampling_day	Precipitation	Precipitation_the_day_before	Replicate_Groups	SpikedUnspiked	Replicate_Boxplot	Matching_samples	Library_preparation	Sequencing_platform	Reads_Total	Bases_Total	Reads_AfterTrim	Bases_AfterTrim	Archaea	Bacteria	Bacteria_draft	Common_animals	Common_plants	Fungi	Human	HumanMicrobiome	Parasites_other	Parasites_vertebrates	ResFinder	Unmapped	Virulence	VirulenceFactors	Virus	Mapped	MappedParsed	ReadsNotPhiX	PercentUnmapped	PercentPhiX
114	DTU2016_MG_580_HX_P2MC_64h_5C_b	P2MC_64h_5C_b	115	115	DTU2016_MG_580_HX_P2MC_64h_5C_b	Handling_experiment	Pig_feces_2	"red"	Pig_feces_2_spiked	Sample	Pig_feces_2	P2_Weekend_Fridge	64	5	Unfrozen	Fridge	Fridge	b	2	49,30	49,30	12.09.16	0	17	0	0	P2S8MC	Spiked	64h5C	P2MC_64h_5C_b	Nextflex	Hiseq	24314935	3671555185	21120553	2742176195.5	30917	537695	1129108	21029	686	753	1079	119750	290	14422	9323	18827737	0	1267	2977	1858706	1835912	20686443	91.014859345321	2.05539125798458
115	DTU2016_MG_581_HX_P2MC_64h_5C_c	P2MC_64h_5C_c	116	116	DTU2016_MG_581_HX_P2MC_64h_5C_c	Handling_experiment	Pig_feces_2	"red"	Pig_feces_2_spiked	Sample	Pig_feces_2	P2_Weekend_Fridge	64	5	Unfrozen	Fridge	Fridge	c	7	57,00	57,00	12.09.16	0	17	0	0	P2S8MC	Spiked	64h5C	P2MC_64h_5C_c	Nextflex	Hiseq	12191103	1840856553	9804391	1157111736.5	12986	228909	532625	5311	259	294	33	51860	129	6158	4454	8908917	0	437	1179	839743	834140	9748660	91.3860674184965	0.568428982483461
116	DTU2016_MG_582_HX_P2_64h_22C_a	P2_64h_22C_a	117	117	DTU2016_MG_582_HX_P2_64h_22C_a	Handling_experiment	Pig_feces_2	"red"	Pig_feces_2	Sample	Pig_feces_2	P2_Weekend_Table	64	22	Unfrozen	Table	Table	a	6	48,20	48,20	12.09.16	0	17	0	0	P2S9	Unspiked	64h22C	P2_64h_22C_a	Nextflex	Hiseq	16104706	2431810606	13945295	1772279953	22871	207261	657722	2042	271	197	88	66888	244	8058	6279	12910299	0	0	2173	967815	965414	13878114	93.0263218763011	0.481746710987469
117	DTU2016_MG_583_HX_P2_64h_22C_b	P2_64h_22C_b	118	118	DTU2016_MG_583_HX_P2_64h_22C_b	Handling_experiment	Pig_feces_2	"red"	Pig_feces_2	Sample	Pig_feces_2	P2_Weekend_Table	64	22	Unfrozen	Table	Table	b	2	51,00	51,00	12.09.16	0	17	0	0	P2S9	Unspiked	64h22C	P2_64h_22C_b	Nextflex	Hiseq	31723942	4790315242	27583332	3586609781	41528	446298	1320197	4450	577	376	5	141319	459	16490	12415	25328060	0	0	4079	1975778	1970746	27303838	92.7637352668149	1.01327134807354
118	DTU2016_MG_584_HX_P2_64h_22C_c	P2_64h_22C_c	119	119	DTU2016_MG_584_HX_P2_64h_22C_c	Handling_experiment	Pig_feces_2	"red"	Pig_feces_2	Sample	Pig_feces_2	P2_Weekend_Table	64	22	Unfrozen	Table	Table	c	5	50,00	50,00	12.09.16	0	17	0	0	P2S9	Unspiked	64h22C	P2_64h_22C_c	Nextflex	Hiseq	14197619	2143840469	12428392	1574890531.5	19954	198221	579274	1528	144	192	49	61438	388	7326	5704	11476026	0	10	1902	870416	868695	12346442	92.9500661000149	0.659377335378543
119	DTU2016_MG_585_HX_P2MC_64h_22C_a	P2MC_64h_22C_a	120	120	DTU2016_MG_585_HX_P2MC_64h_22C_a	Handling_experiment	Pig_feces_2	"red"	Pig_feces_2_spiked	Sample	Pig_feces_2	P2_Weekend_Table	64	22	Unfrozen	Table	Table	a	2	47,20	47,20	12.09.16	0	17	0	0	P2S9MC	Spiked	64h22C	P2MC_64h_22C_a	Nextflex	Hiseq	23871787	3604639837	20823888	2715064747	33827	539204	962714	3766	355	441	4	101181	400	12384	9081	18868330	0	1925	3349	1657625	1653500	20525955	91.9242490787883	1.43072705731034
120	DTU2016_MG_586_HX_P2MC_64h_22C_b	P2MC_64h_22C_b	121	121	DTU2016_MG_586_HX_P2MC_64h_22C_b	Handling_experiment	Pig_feces_2	"red"	Pig_feces_2_spiked	Sample	Pig_feces_2	P2_Weekend_Table	64	22	Unfrozen	Table	Table	b	1	49,70	49,70	12.09.16	0	17	0	0	P2S9MC	Spiked	64h22C	P2MC_64h_22C_b	Nextflex	Hiseq	26997965	4076692715	23470826	3054920545.5	35917	634435	1088870	4343	381	530	32	120241	509	13361	10019	21432728	0	2180	3746	1902365	1897609	23335093	91.8476219486248	0.578305169149139
121	DTU2016_MG_587_HX_P2MC_64h_22C_c	P2MC_64h_22C_c	122	122	DTU2016_MG_587_HX_P2MC_64h_22C_c	Handling_experiment	Pig_feces_2	"red"	Pig_feces_2_spiked	Sample	Pig_feces_2	P2_Weekend_Table	64	22	Unfrozen	Table	Table	c	5	58,00	58,00	12.09.16	0	17	0	0	P2S9MC	Spiked	64h22C	P2MC_64h_22C_c	Nextflex	Hiseq	15488551	2338771201	12904239	1595206549	19577	342749	577720	1623	151	267	43	61467	182	7378	5684	11799264	0	1238	1927	1013084	1011267	12812348	92.0929091217316	0.712099334180032
122	DTU2016_MG_588_HX_S1ECPBS_0h	S1ECPBS_0h	123	123	DTU2016_MG_588_HX_S1ECPBS_0h	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1_extraction_control_ PBS	Negative_control	Negative_control	S1_Neg	0	NA	Unfrozen	Nothing	Nothing	NA	1	<0,50	0,5	03.10.16	0	12	14	13	S1EC	EC	EC	S1ECPBS_0h	Nextflex	Hiseq	180892	27314692	135661	15791738.5	0	2298	3026	31	0	24	443	458	58	25	0	25279	0	0	0	6363	5889	31642	79.8906516655079	76.6756842423394
123	DTU2016_MG_589_HX_S1EC_0h	S1EC_0h	124	124	DTU2016_MG_589_HX_S1EC_0h	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1_extraction_control_Blank	Negative_control	Negative_control	S1_Neg	0	NA	Unfrozen	Nothing	Nothing	NA	4	<0,50	0,5	03.10.16	0	12	14	13	S1EC	EC	EC	S1EC_0h	Nextflex	Hiseq	230613	34822563	185388	21153768.5	0	1616	1793	36	0	1	60	215	22	20	0	18734	0	0	0	3763	3667	22497	83.2733253322665	87.8649103501845
124	DTU2016_MG_590_HX_S1_0h_a	S1_0h_a	125	125	DTU2016_MG_590_HX_S1_0h_a	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1	Sample	Sewage_1	S1_Immediately	0	NA	Unfrozen	Nothing	Nothing	a	1	52,00	52,00	03.10.16	0	12	14	13	S1S1	Unspiked	0h	S1_0h_a	Nextflex	Hiseq	7593974	1146690074	6652882	867169337	4817	569858	857104	5083	1724	3886	36827	178695	28716	4913	1116	4829915	0	649	793	1692416	1648782	6522331	74.0519762029863	1.9623224942213
125	DTU2016_MG_591_HX_S1_0h_b	S1_0h_b	126	126	DTU2016_MG_591_HX_S1_0h_b	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1	Sample	Sewage_1	S1_Immediately	0	NA	Unfrozen	Nothing	Nothing	b	5	54,00	54,00	03.10.16	0	12	14	13	S1S1	Unspiked	0h	S1_0h_b	Nextflex	Hiseq	6903675	1042454925	5766485	708632953	3987	487545	726670	3402	1738	3258	22006	151337	26648	3632	837	4217247	0	523	450	1430673	1403527	5647920	74.6690285981388	2.05610523568517
126	DTU2016_MG_592_HX_S1_0h_c	S1_0h_c	127	127	DTU2016_MG_592_HX_S1_0h_c	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1	Sample	Sewage_1	S1_Immediately	0	NA	Unfrozen	Nothing	Nothing	c	6	46,10	46,10	03.10.16	0	12	14	13	S1S1	Unspiked	0h	S1_0h_c	Nextflex	Hiseq	5522102	833837402	4682245	585688714.5	3301	397726	588491	2626	1988	2631	21496	125048	19092	3212	732	3453887	0	429	349	1165960	1139850	4619847	74.7619347567138	1.33265132431131
127	DTU2016_MG_593_HX_S1MC_0h_a	S1MC_0h_a	128	128	DTU2016_MG_593_HX_S1MC_0h_a	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1_spiked	Sample	Sewage_1	S1_Immediately	0	NA	Unfrozen	Nothing	Nothing	a	4	46,00	46,00	03.10.16	0	12	14	13	S1S1MC	Spiked	0h	S1MC_0h_a	Nextflex	Hiseq	6639472	1002560272	5800772	739684532	3953	1032532	662935	3848	5311	4030	26903	142597	18342	3678	866	3797003	7416	5419	992	1905121	1869059	5702124	66.5892744528179	1.700601230319
128	DTU2016_MG_594_HX_S1MC_0h_b	S1MC_0h_b	129	129	DTU2016_MG_594_HX_S1MC_0h_b	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1_spiked	Sample	Sewage_1	S1_Immediately	0	NA	Unfrozen	Nothing	Nothing	b	6	47,10	47,10	03.10.16	0	12	14	13	S1S1MC	Spiked	0h	S1MC_0h_b	Nextflex	Hiseq	7680803	1159801253	6627068	830718615	4271	996464	768594	2334	1201	3813	16918	162010	23037	3579	902	4608718	4552	4221	662	1982883	1962430	6591601	69.9180366044607	0.535183885241558
129	DTU2016_MG_595_HX_S1MC_0h_c	S1MC_0h_c	130	130	DTU2016_MG_595_HX_S1MC_0h_c	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1_spiked	Sample	Sewage_1	S1_Immediately	0	NA	Unfrozen	Nothing	Nothing	c	6	49,30	49,30	03.10.16	0	12	14	13	S1S1MC	Spiked	0h	S1MC_0h_c	Nextflex	Hiseq	6212181	938039331	5233530	652122093	3500	737906	590485	2643	1147	2917	14416	130516	18809	2952	702	3602671	3912	3201	500	1505791	1487585	5108462	70.523593989737	2.38974458921607
130	DTU2016_MG_596_HX_S1pureMC_0h_a	S1pureMC_0h_a	131	131	DTU2016_MG_596_HX_S1pureMC_0h_a	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1_mock_community	Mock_community	Mock_community	S1_MC	0	NA	Unfrozen	Nothing	Nothing	a	8	1,85	1,85	03.10.16	0	12	14	13	S1S1pureMC	pureMC	MC	S1pureMC_0h_a	Nextflex	Hiseq	12559446	1896476346	11149011	1416970075.5	66	10725364	26140	216	20	14708	1104	38450	107	2696	227	256454	38558	105546	415	10809286	10807946	11065740	2.31754948155297	0.746891361036418
131	DTU2016_MG_597_HX_S1pureMC_0h_b	S1pureMC_0h_b	132	132	DTU2016_MG_597_HX_S1pureMC_0h_b	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1_mock_community	Mock_community	Mock_community	S1_MC	0	NA	Unfrozen	Nothing	Nothing	b	4	1,59	1,59	03.10.16	0	12	14	13	S1S1pureMC	pureMC	MC	S1pureMC_0h_b	Nextflex	Hiseq	3089486	466512386	2715523	345042217	127	2274319	12094	532	18	2978	87	8588	58	696	79	137878	8381	22114	106	2299603	2298966	2437481	5.65657742562916	10.2389852709773
132	DTU2016_MG_598_HX_S1pureMC_0h_c	S1pureMC_0h_c	133	133	DTU2016_MG_598_HX_S1pureMC_0h_c	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1_mock_community	Mock_community	Mock_community	S1_MC	0	NA	Unfrozen	Nothing	Nothing	c	3	1,80	1,80	03.10.16	0	12	14	13	S1S1pureMC	pureMC	MC	S1pureMC_0h_c	Nextflex	Hiseq	6122239	924458089	5312707	676757371	26	5088193	13863	314	9	6536	0	17769	80	1346	104	118199	19327	48664	207	5128343	5128020	5246542	2.25289342961516	1.24541029648351
133	DTU2016_MG_599_HX_S1EC_16h	S1EC_16h	134	134	DTU2016_MG_599_HX_S1EC_16h	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1_extraction_control_Blank	Negative_control	Negative_control	S1_Neg	16	NA	Unfrozen	Nothing	Nothing	NA	5	<0,5	0,5	03.10.16	0	12	14	13	S1EC	EC	EC	S1EC_16h	Nextflex	Hiseq	33443	5049893	25353	3145031.5	0	1363	1780	0	3	3	14	306	53	9	0	8439	0	0	0	3531	3514	11970	70.5012531328321	52.7866524671637
134	DTU2016_MG_600_HX_S1_16h_80C_a	S1_16h_80C_a	135	135	DTU2016_MG_600_HX_S1_16h_80C_a	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1	Sample	Sewage_1	S1_Day_Freezer	16	-80	Freezer	Freezer	FreezerDeep	a	4	49,10	49,10	03.10.16	1	12	14	13	S1S2	Unspiked	16h-80C	S1_16h_80C_a	Nextflex	Hiseq	7338862	1108168162	6317308	796883551.5	4147	622511	903515	1512	638	3284	13873	149963	26983	3447	1257	4528992	0	935	347	1730220	1714197	6259212	72.3572232415199	0.919632223092494
135	DTU2016_MG_601_HX_S1_16h_80C_b	S1_16h_80C_b	136	136	DTU2016_MG_601_HX_S1_16h_80C_b	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1	Sample	Sewage_1	S1_Day_Freezer	16	-80	Freezer	Freezer	FreezerDeep	b	7	42,60	42,60	03.10.16	1	12	14	13	S1S2	Unspiked	16h-80C	S1_16h_80C_b	Nextflex	Hiseq	5542535	836922785	4352046	499954426	2650	393085	581353	1050	647	1949	7688	94209	19545	2190	745	3082088	0	521	225	1104591	1095206	4186679	73.6165347283611	3.79975303569861
136	DTU2016_MG_602_HX_S1_16h_80C_c	S1_16h_80C_c	137	137	DTU2016_MG_602_HX_S1_16h_80C_c	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1	Sample	Sewage_1	S1_Day_Freezer	16	-80	Freezer	Freezer	FreezerDeep	c	7	44,70	44,70	03.10.16	1	12	14	13	S1S2	Unspiked	16h-80C	S1_16h_80C_c	Nextflex	Hiseq	5687111	858753761	4478845	517769054.5	2826	431651	629168	798	574	2226	7652	104302	21101	2242	815	3250975	0	555	311	1202851	1193827	4453826	72.9928605203706	0.558603836480164
137	DTU2016_MG_603_HX_S1MC_16h_80C_a	S1MC_16h_80C_a	138	138	DTU2016_MG_603_HX_S1MC_16h_80C_a	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1_spiked	Sample	Sewage_1	S1_Day_Freezer	16	-80	Freezer	Freezer	FreezerDeep	a	3	42,10	42,10	03.10.16	1	12	14	13	S1S2MC	Spiked	16h-80C	S1MC_16h_80C_a	Nextflex	Hiseq	11446404	1728407004	10176971	1319061236	5970	1344231	1393819	2756	1939	6429	18265	238500	35414	7514	2102	6761906	330	4724	556	3055393	3032433	9817299	68.8774580462508	3.53417534549327
138	DTU2016_MG_604_HX_S1MC_16h_80C_b	S1MC_16h_80C_b	139	139	DTU2016_MG_604_HX_S1MC_16h_80C_b	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1_spiked	Sample	Sewage_1	S1_Day_Freezer	16	-80	Freezer	Freezer	FreezerDeep	b	4	41,30	41,30	03.10.16	1	12	14	13	S1S2MC	Spiked	16h-80C	S1MC_16h_80C_b	Nextflex	Hiseq	4869599	735309449	4094764	471320261	2397	541405	551025	1459	675	2437	6526	96511	14459	3028	853	2787365	0	1886	230	1220152	1211492	4007517	69.5534167415884	2.13069666530232
139	DTU2016_MG_605_HX_S1MC_16h_80C_c	S1MC_16h_80C_c	140	140	DTU2016_MG_605_HX_S1MC_16h_80C_c	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1_spiked	Sample	Sewage_1	S1_Day_Freezer	16	-80	Freezer	Freezer	FreezerDeep	c	5	39,40	39,40	03.10.16	1	12	14	13	S1S2MC	Spiked	16h-80C	S1MC_16h_80C_c	Nextflex	Hiseq	9352652	1412250452	7886454	972945117	4456	1105285	1095258	2442	1394	4378	11889	202354	32193	5733	1532	5327147	93	4092	496	2465878	2450153	7793025	68.3578841335682	1.18467691563281
140	DTU2016_MG_606_HX_S1_16h_20C_a	S1_16h_20C_a	141	141	DTU2016_MG_606_HX_S1_16h_20C_a	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1	Sample	Sewage_1	S1_Day_Freezer	16	-20	Freezer	Freezer	Freezer	a	4	48,20	48,20	03.10.16	1	12	14	13	S1S3	Unspiked	16h-20C	S1_16h_20C_a	Nextflex	Hiseq	9794913	1479031863	7535270	872596760	3500	736162	1035232	5196	955	4319	11477	173321	28470	4442	1598	5462317	0	1136	488	2003562	1985934	7465879	73.163749372311	0.9208827288206
141	DTU2016_MG_607_HX_S1_16h_20C_b	S1_16h_20C_b	142	142	DTU2016_MG_607_HX_S1_16h_20C_b	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1	Sample	Sewage_1	S1_Day_Freezer	16	-20	Freezer	Freezer	Freezer	b	8	52,00	52,00	03.10.16	1	12	14	13	S1S3	Unspiked	16h-20C	S1_16h_20C_b	Nextflex	Hiseq	7587152	1145659952	6587273	814074396.5	3725	648648	906823	1355	788	3509	9200	148332	29796	3573	1272	4782751	0	1064	388	1756137	1744794	6538888	73.143185813857	0.734522464758937
142	DTU2016_MG_608_HX_S1_16h_20C_c	S1_16h_20C_c	143	143	DTU2016_MG_608_HX_S1_16h_20C_c	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1	Sample	Sewage_1	S1_Day_Freezer	16	-20	Freezer	Freezer	Freezer	c	4	51,00	51,00	03.10.16	1	12	14	13	S1S3	Unspiked	16h-20C	S1_16h_20C_c	Nextflex	Hiseq	8143038	1229598738	6961871	873771322	3669	675547	979226	1495	630	3415	11597	162691	26908	4055	1498	4966536	0	964	443	1869676	1855954	6836212	72.6504093202493	1.80496018958122
143	DTU2016_MG_609_HX_S1MC_16h_20C_a	S1MC_16h_20C_a	144	144	DTU2016_MG_609_HX_S1MC_16h_20C_a	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1_spiked	Sample	Sewage_1	S1_Day_Freezer	16	-20	Freezer	Freezer	Freezer	a	5	43,60	43,60	03.10.16	1	12	14	13	S1S3MC	Spiked	16h-20C	S1MC_16h_20C_a	Nextflex	Hiseq	9827951	1484020601	8349439	1025068161.5	4123	1098311	1103279	1004	1627	4645	9307	191690	29204	4644	1697	5858250	0	3815	580	2448414	2436476	8306664	70.5247016130663	0.512309868962454
144	DTU2016_MG_610_HX_S1MC_16h_20C_b	S1MC_16h_20C_b	145	145	DTU2016_MG_610_HX_S1MC_16h_20C_b	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1_spiked	Sample	Sewage_1	S1_Day_Freezer	16	-20	Freezer	Freezer	Freezer	b	1	43,50	43,50	03.10.16	1	12	14	13	S1S3MC	Spiked	16h-20C	S1MC_16h_20C_b	Nextflex	Hiseq	9846894	1486880994	8370336	1073025849.5	3724	1010120	1067587	2458	660	6129	11787	173128	26134	5109	1615	5799748	0	3125	622	2307458	2292553	8107206	71.5381846717599	3.14360140381461
145	DTU2016_MG_611_HX_S1MC_16h_20C_c	S1MC_16h_20C_c	146	146	DTU2016_MG_611_HX_S1MC_16h_20C_c	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1_spiked	Sample	Sewage_1	S1_Day_Freezer	16	-20	Freezer	Freezer	Freezer	c	3	53,00	53,00	03.10.16	1	12	14	13	S1S3MC	Spiked	16h-20C	S1MC_16h_20C_c	Nextflex	Hiseq	12188461	1840457611	10542146	1341320469.5	4871	1290389	1405957	2269	1145	5564	15011	232181	34465	6106	2179	7379719	226	4150	781	2998739	2980314	10378458	71.1061219306375	1.55270093963791
146	DTU2016_MG_612_HX_S1_16h_5C_a	S1_16h_5C_a	147	147	DTU2016_MG_612_HX_S1_16h_5C_a	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1	Sample	Sewage_1	S1_Day_Fridge	16	5	Unfrozen	Fridge	Fridge	a	6	41,60	41,60	03.10.16	0	12	14	13	S1S4	Unspiked	16h5C	S1_16h_5C_a	Nextflex	Hiseq	7190133	1085710083	6153943	770855129	4434	507038	798254	1168	1060	3345	12238	146810	27257	3060	819	4601659	0	527	449	1505113	1490647	6106772	75.3533781840881	0.766516686943639
147	DTU2016_MG_613_HX_S1_16h_5C_b	S1_16h_5C_b	148	148	DTU2016_MG_613_HX_S1_16h_5C_b	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1	Sample	Sewage_1	S1_Day_Fridge	16	5	Unfrozen	Fridge	Fridge	b	4	44,20	44,20	03.10.16	0	12	14	13	S1S4	Unspiked	16h5C	S1_16h_5C_b	Nextflex	Hiseq	6400316	966447716	5521009	699004770.5	3932	461206	709652	1625	1244	3069	13765	133575	22685	3135	826	4068947	0	507	455	1354343	1337709	5423290	75.027280488412	1.76994821055354
148	DTU2016_MG_614_HX_S1_16h_5C_c	S1_16h_5C_c	149	149	DTU2016_MG_614_HX_S1_16h_5C_c	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1	Sample	Sewage_1	S1_Day_Fridge	16	5	Unfrozen	Fridge	Fridge	c	2	42,00	42,00	03.10.16	0	12	14	13	S1S4	Unspiked	16h5C	S1_16h_5C_c	Nextflex	Hiseq	7953373	1200959323	6896975	889170135	4939	577531	886009	7575	1092	4803	15080	168155	31268	3951	1000	5050357	0	671	1930	1702333	1678586	6752690	74.7902983847918	2.09200410324816
149	DTU2016_MG_615_HX_S1MC_16h_5C_a	S1MC_16h_5C_a	150	150	DTU2016_MG_615_HX_S1MC_16h_5C_a	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1_spiked	Sample	Sewage_1	S1_Day_Fridge	16	5	Unfrozen	Fridge	Fridge	a	7	44,70	44,70	03.10.16	0	12	14	13	S1S4MC	Spiked	16h5C	S1MC_16h_5C_a	Nextflex	Hiseq	3897456	588515856	2984117	308538201.5	1776	416675	353505	319	328	1395	3256	66186	11785	1448	369	2093392	0	1530	276	856949	853046	2950341	70.9542388490008	1.13185910606052
150	DTU2016_MG_616_HX_S1MC_16h_5C_b	S1MC_16h_5C_b	151	151	DTU2016_MG_616_HX_S1MC_16h_5C_b	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1_spiked	Sample	Sewage_1	S1_Day_Fridge	16	5	Unfrozen	Fridge	Fridge	b	4	39,40	39,40	03.10.16	0	12	14	13	S1S4MC	Spiked	16h5C	S1MC_16h_5C_b	Nextflex	Hiseq	8084087	1220697137	7151826	912524209	4805	896921	839686	1559	1280	4059	14143	167361	24171	3892	1139	5020489	916	3676	698	1958575	1941593	6979064	71.936422993112	2.4156348322792
151	DTU2016_MG_617_HX_S1MC_16h_5C_c	S1MC_16h_5C_c	152	152	DTU2016_MG_617_HX_S1MC_16h_5C_c	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1_spiked	Sample	Sewage_1	S1_Day_Fridge	16	5	Unfrozen	Fridge	Fridge	c	1	43,20	43,20	03.10.16	0	12	14	13	S1S4MC	Spiked	16h5C	S1MC_16h_5C_c	Nextflex	Hiseq	7937240	1198523240	6835719	883316730	4294	864125	799642	1372	2242	3810	12065	162099	24097	3371	944	4886827	558	3484	713	1877830	1862151	6764657	72.2405733210124	1.0395687710393
152	DTU2016_MG_618_HX_S1_16h_22C_a	S1_16h_22C_a	153	153	DTU2016_MG_618_HX_S1_16h_22C_a	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1	Sample	Sewage_1	S1_Day_Table	16	22	Unfrozen	Table	Table	a	2	43,80	43,80	03.10.16	0	12	14	13	S1S5	Unspiked	16h22C	S1_16h_22C_a	Nextflex	Hiseq	8065341	1217866491	6946981	891634225.5	4445	614562	941286	651	676	3588	8485	174839	36117	3542	1104	4873022	0	628	403	1788594	1778782	6661616	73.150749007448	4.10775558476409
153	DTU2016_MG_619_HX_S1_16h_22C_b	S1_16h_22C_b	154	154	DTU2016_MG_619_HX_S1_16h_22C_b	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1	Sample	Sewage_1	S1_Day_Table	16	22	Unfrozen	Table	Table	b	4	>60,0	60	03.10.16	0	12	14	13	S1S5	Unspiked	16h22C	S1_16h_22C_b	Nextflex	Hiseq	7202289	1087545639	6244752	793272043	4028	554182	856165	726	1759	3337	7375	158904	31488	3101	999	4485431	0	523	448	1621513	1611653	6106944	73.4480453726119	2.20678098986157
154	DTU2016_MG_620_HX_S1_16h_22C_c	S1_16h_22C_c	155	155	DTU2016_MG_620_HX_S1_16h_22C_c	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1	Sample	Sewage_1	S1_Day_Table	16	22	Unfrozen	Table	Table	c	6	>60,0	60	03.10.16	0	12	14	13	S1S5	Unspiked	16h22C	S1_16h_22C_c	Nextflex	Hiseq	8777898	1325462598	7194523	883055626	4616	646499	1012463	659	984	3574	4290	185312	39498	3299	1016	5108319	0	708	514	1901708	1895775	7010027	72.8716023490352	2.56439516560028
155	DTU2016_MG_621_HX_S1MC_16h_22C_a	S1MC_16h_22C_a	156	156	DTU2016_MG_621_HX_S1MC_16h_22C_a	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1_spiked	Sample	Sewage_1	S1_Day_Table	16	22	Unfrozen	Table	Table	a	4	49,60	49,60	03.10.16	0	12	14	13	S1S5MC	Spiked	16h22C	S1MC_16h_22C_a	Nextflex	Hiseq	7003223	1057486673	6177661	787232758	4184	796724	798688	738	960	4380	3708	149040	25935	3032	916	4320207	197	2852	477	1787866	1782460	6108073	70.7294591927765	1.12644575349797
156	DTU2016_MG_622_HX_S1MC_16h_22C_b	S1MC_16h_22C_b	157	157	DTU2016_MG_622_HX_S1MC_16h_22C_b	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1_spiked	Sample	Sewage_1	S1_Day_Table	16	22	Unfrozen	Table	Table	b	6	45,20	45,20	03.10.16	0	12	14	13	S1S5MC	Spiked	16h22C	S1MC_16h_22C_b	Nextflex	Hiseq	7903099	1193367949	6765300	846629627.5	3853	882615	874244	331	3871	4553	2860	163497	29275	3134	929	4756511	0	3563	544	1968777	1961715	6725288	70.7257592537301	0.591429796165728
157	DTU2016_MG_623_HX_S1MC_16h_22C_c	S1MC_16h_22C_c	158	158	DTU2016_MG_623_HX_S1MC_16h_22C_c	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1_spiked	Sample	Sewage_1	S1_Day_Table	16	22	Unfrozen	Table	Table	c	2	57,00	57,00	03.10.16	0	12	14	13	S1S5MC	Spiked	16h22C	S1MC_16h_22C_c	Nextflex	Hiseq	12121126	1830290026	10366452	1330009755	6202	1373596	1409637	707	1852	6438	4734	253965	49167	4776	1357	7098060	0	5125	1071	3112145	3104852	10210205	69.519270181157	1.50723699873399
158	DTU2016_MG_624_HX_S1EC_64h	S1EC_64h	159	159	DTU2016_MG_624_HX_S1EC_64h	Handling_experiment	Sewage_1	"forestgreen"	Sewage_1_extraction_control_Blank	Negative_control	Negative_control	S1_Neg	64	NA	Unfrozen	Nothing	Nothing	NA	3	<0,5	0,5	03.10.16	0	12	14	13	S1EC	EC	EC	S1EC_64h	Nextflex	Hiseq	232177	35058727	196624	24528608.5	38	9362	13369	38	14	48	109	2360	330	73	0	61428	0	15	19	25760	25599	87188	70.4546497224389	55.6574985759622
